,date,arroba,text,tweet_id,favorite,retweet
24,2019-05-22 12:35:40,binhoinvestor,"Comparação de Maio/2019(até 22/05) com Maio/2018. 

#HAPV3 #TRIS3 #IRBR3 #ENBR3 #HYPE3 #TUPY3 #B3SA3 #LREN3 #WEGE3 https://t.co/NJOjUonfTl",1131176802385309696,1,0
25,2019-05-22 02:24:36,bitcoinincoins,"IBOV, WINM19, WDOM19, PETR4, VALE3, MGLU3, B3SA3 e BBAS3 https://t.co/XwTFGMmGTr",1131023023878705153,0,0
26,2019-05-20 20:28:44,daltonvieira,"Análise - IBOV, WINM19, WDOM19, PETR4, VALE3, B3SA3, MGLU3, MRVE3, LREN3, CCRO3, BBDC4. Assista!
https://t.co/VpCXQRpHiT",1130571078424760321,0,0
27,2019-05-14 20:32:14,daltonvieira,"Análise - IBOV, WINM19, WDOM19, PETR4, VALE3, ARZZ3, BBAS3, MGLU3, B3SA3, LREN3, MRVE3 e GUAR3. Assista!https://t.co/L17MHGh7T2",1128397633062621186,1,0
28,2019-05-08 14:19:47,TradingInfos,"Compra de B3SA3 em 34,33",1126129572708331525,0,0
29,2019-05-18 00:46:15,EscaladeValores,"IBOV, WINM19, WDOM19, PETR4, VALE3, MGLU3, B3SA3 e BBAS3 https://t.co/xsojbt8c0A https://t.co/8voW4tdrdK",1129548720553336832,0,0
30,2019-05-09 21:13:54,AprendaComTC,"$B3SA3: LUCRO LÍQUIDO B3 1T R$606,2 MI; +92,6%",1126596177137479682,12,1
31,2019-05-11 00:00:51,Bombeiroinvest,"@InvestidorValor WEGE3
ITSA4
ABEV3
FLRY3 
GRND3
EGIE3
JLSG3
TAEE11
SIQIA3
B3SA3",1127000580147298305,1,0
32,2019-05-23 11:22:28,zehneckel,"Assembleias

10:30 BR PROPERTIES (BRPR3): Eleição de um membro do conselho de ADM e alteração do Estatuto Social.
11:00 B3 (B3SA3): Item único: Deliberar sobre as propostas de alteração do Estatuto Social.",1131520768297316352,1,0
33,2019-05-28 02:50:03,br_tradingview,#B3SA3 - B3SA OBV ENTREGANDO O OURO! - TradingView - https://t.co/CNbmzn3Uaf,1133203753157292032,0,0
34,2019-05-08 11:32:16,leiamoneytimes,#B3SA3 B3 facilita processo de emissão para distribuição de ações inferior a R$ 500 milhões https://t.co/viyZqzGKP4,1126087416262144001,2,2
35,2019-05-28 17:09:09,invistanecton,"CALLDOGRAFISTA Márcio Barreto,CNPI- T Sempreantesdeinvestirconfiraodisclaimer:https://t.co/8Dyh6uAfnW                             #call #ibovespa #ações #swingtrade #CALL  #mercado #trader #necton #marciogomes  #investimentos #analisegrafica #corretora #rendavariavel #B3SA3 https://t.co/TsYfe886x9",1133419952793444352,3,0
36,2019-05-10 12:25:37,FilipeVillegas,"#B3SA3 - Mercado financeiro entusiasmado fez @B3_Oficial entregar um bom 1° trimestre.

📈 Tudo cresceu: receitas, EBITDA, Lucro. Sendo esse último tendo um salto de 93% 🤑

🏦 Taxas de Juros mais baixos criam um ambiente muito construtivo para os produtos da B3.",1126825617134112769,1,0
37,2019-05-09 20:56:08,zehneckel,"Resultados 1T19 amanhã

🌞 BRF (BRFS3)
🌞 SER EDUCACIONAL (SEER3)
🌚 B3 (B3SA3)
🌚 ALPARGATAS (ALPA4)
🌚 M DIAS BRANCO (MDIA3)
🌚 BIOMM (BIOM3)
🌚 INTERM[EDICA (GNDI3)
🌚 ETERNIT (ETER3)
🌚 PORTOBELO (PTBL3)",1126591708190449673,4,1
38,2019-05-15 12:55:37,JanusInvestir,Resultados da Bolsa Brasileira B3 1T19 https://t.co/5GIKnuQEkF #B3SA3 #Investimentos,1128645107467448320,7,2
39,2019-05-15 00:20:33,VictorJFGomes1,"@marcosaravalle BRFS3, ABEV3 e B3SA3. Essa carteira me deixou feliz esse ano, mesmo com mercado andando de lado e acredito nesses papeis no LP",1128455088505335810,1,0
40,2019-05-27 18:04:20,selusava,"Volume PROJETADO para o final do pregão de hoje
#SELUSAVA

#JBSS3 JBS         ON    -31,72%
#GGBR4 GERDAU      PN    -42,33%
#B3SA3 B3                -43,26%
#RAIL3 RUMO S.A.         -46,03%
#BRFS3 BRF SA      ON    -49,58%
#ABEV3 AMBEV S/A   ON    -54,29%
@SELUSAVA #LI",1133071452721352704,0,0
41,2019-05-22 11:40:08,daltonvieira,"Prepare-se para o pregão de hoje. Análise - IBOV, WINM19, WDOM19, PETR4, VALE3, MGLU3, B3SA3, MRVE3, ELET3, JBSS3 e BRFS3. Asissta!
https://t.co/IZRZzxfKRG",1131162827903909889,1,0
42,2019-05-21 20:24:32,daltonvieira,"Análise - IBOV, WINM19, WDOM19, PETR4, VALE3, MGLU3, B3SA3, MRVE3, ELET3, JBSS3 e BRFS3. Assista!
https://t.co/IZRZzxfKRG",1130932406381367299,1,0
43,2019-05-29 17:45:20,luizcesta,#B3SA3 #B3 https://t.co/b80sDI03XQ,1133791448753725440,2,0
44,2019-05-11 19:55:29,GLFLIX,"B3SA3 - BM&amp;FBOVESPA, ANÁLISE DE DEMONSTRATIVO 1T 2019 https://t.co/NI7qPztL6U via @YouTube",1127301220056612864,1,0
45,2019-05-20 00:29:02,alphafintec,"ALUP3, SAPR11, ODPV3, BBDC4, ABEV3, SBSP3, EGIE3; ENBR3, B3SA3, LIGT3,  TRPL4; TIET11, CGAS5; CRFB3; ELET6, LREN3, ELET3; SULA11, MRVE3; EQTL3; RENT3; CPLE6; CPLE3, JBSS3.",1130269163497447427,1,0
46,2019-05-15 11:40:08,daltonvieira,"Prepare-se para o pregão de hoje. Análise - IBOV, WINM19, WDOM19, PETR4, VALE3, ARZZ3, BBAS3, MGLU3, B3SA3, LREN3, MRVE3 e GUAR3. Assista!
https://t.co/L17MHGh7T2",1128626111817093120,4,1
47,2019-05-09 23:16:07,leiamoneytimes,#B3SA3 Lucro da B3 salta 92% no 1º trimestre de 2019 https://t.co/Ulggmaadt2,1126626933805080576,16,2
48,2019-05-21 11:23:36,leiamoneytimes,"Qual é a ação de banco com maior potencial: Itaú, BB, Bradesco, Santander, Banrisul ou Itaúsa https://t.co/YwNPktJSD6 #B3SA3",1130796276965097472,3,0
49,2019-05-22 05:44:38,bitcoinincoins,"IBOV, WINM19, WDOM19, PETR4, VALE3, MGLU3, B3SA3 e ELET3 https://t.co/0bgvSImzNn",1131073363315527680,0,0
50,2019-04-24 21:52:09,crisinveste,"maiores altas hj
.
ESTC3 3,53%
.
NATU3 2,12%
.
B3SA3 2%
.
SUZB3 1,66%
.
SBSP3 1,52% https://t.co/bzytpBp04B",1121169986863550464,0,0
51,2019-05-04 23:40:04,daltonvieira,"Análise Semanal - IBOV, WINM19, WDOM19, PETR4, VALE3, ODPV3, CSNA3, GOLL4, B3SA3, ARZZ3, ITSA4 e LREN3. Assista! https://t.co/5J5sZtsPtB",1124821021838725120,0,0
52,2019-04-24 20:24:04,daltonvieira,"Análise - IBOV, WINM19, WDOK19, PETR4, VALE3, ELET3, EZTC3, LCAM3, ITUB4, B3SA3 e SAPR11. Assista! https://t.co/nQBguywQlz",1121147820482998282,2,0
53,2019-04-28 00:52:52,Austrux_Investi,Confira: B3SA3 - Balanco anual referente a 2018-12-31 #B3SA3 Veja em: https://t.co/1KdejRPTUY #acoes #bovespa carona tag #Avai,1122302626702426117,0,0
54,2019-04-12 23:11:02,MichelVictoriaa,"Resumo de altas e baixas de ações do dia 12/04🤔🧐
.
Arraste pro lado👉
.
Via app @trademapapp
.
.
.
.
Grande abraço e bora investir! .
.
.
.
#B3SA3 #bolsadevalores #poupanca… https://t.co/PjwNG6e6hu",1116841183924424705,2,1
55,2019-05-05 04:56:07,InvestidorValor,"Que ações vc compraria hoje para vender só daqui a 10 anos?

Minhas preferidas (aberto a críticas):

WEGE3
KLBN4
ITSA4
EGIE3
BBSE3
PSSA3
EQTL3
GRND3
ODPV3
LREN3
B3SA3
TAEE11
SAPR4
TIET11",1124900558375145472,115,8
56,2019-05-07 20:35:41,daltonvieira,"Análise - IBOV, WINM19, WDOM19, PETR4, VALE3, LREN3, CSNA3, RENT3, B3SA3, BIDI4 e BBDC4. Assista! https://t.co/MV4hAgzFxA",1125861784915726336,0,0
57,2019-04-25 07:42:03,raulc27,"=&gt;    (Análise do Mercado) Análise em B3 [B3SA3] 4T18 https://t.co/KRFs0AmNOu - B3, Renda Variável [ Economia, Mercado] https://t.co/YgaNq3MiIe",1121318437127512064,0,0
58,2019-04-16 18:47:20,selusava,"Volume PROJETADO para o final do pregão de hoje
#SELUSAVA

#BBSE3 BB SEGURIDADE ON-9,21%
#CIEL3 CIELO       ON    -10,59%
#KROT3 KROTON      ON    -14,52%
#SUZB3 SUZANO S.A. ON    -15,26%
#B3SA3 B3                -16,35%
#PETR4 PETROBRAS   PN    -17,73%

@SELUSAVA #LI",1118224373507350529,0,0
59,2019-05-03 22:00:16,EscaladeValores,"IBOV, WINM19, WDOM19, PETR4, VALE3, CSNA3, GOLL4 e B3SA3 https://t.co/ovnYluswOO https://t.co/7SNQNNav3w",1124433520716337152,0,0
60,2019-04-25 20:41:39,WallFigueiredo,"Rastreamento de #Ações: Grafico diario (17:00h). Analisem e nao deixem de curtir:
IFR2&lt;1
 ABCP11

IFR2&gt;98
 
B3SA3
BPAC11
MULT3
NSLU11
SBSP3

IFR14&lt;25
 NENHUM

IFR14&gt;75
BIDI4
BRFS3
FIIB11
GRLV11

Ativos com distância anormal à MM21 dias:
BRFS3
JBSS3
NSLU11",1121514631195955200,2,0
61,2019-04-20 20:14:25,flaviafontes3,@Dalberini B3SA3 com Cetip é quase um cartório.,1119695840086507520,2,0
62,2019-04-30 21:48:40,AprendaComTC,"$B3SA3: Em busca de eficiência, B3 reduz prazo de liquidação de negócios de 3 para 2 dias (Money Times)

https://t.co/AuiGsFbdhx",1123343434595602433,7,0
63,2019-05-07 10:29:10,bitcoinincoins,"IBOV, WINM19, WDOM19, PETR4, VALE3, CSNA3, GOLL4 e B3SA3 https://t.co/pjmKjhOQOF",1125709149369552896,0,0
64,2019-04-26 12:51:49,andersonkamorim,"@jlbraga Lembrei da fala de Florian na entrevista que tinha vc e @hbredda.
Algo do tipo: ""vamos ter que comprar caro"".
Voa LREN3
Voa B3SA3
Voa ITSA4",1121758783045361664,8,0
65,2019-05-06 11:40:09,daltonvieira,"Prepare-se para o pregão de hoje. Análise - IBOV, WINM19, WDOM19, PETR4, VALE3, ODPV3, CSNA3, GOLL4, B3SA3, ARZZ3, ITSA4 e LREN3. Assista! https://t.co/5J5sZtsPtB",1125364624067579904,0,0
66,2019-04-10 22:42:06,jcamargonyc,"@rbreia @hbredda @helocruz @ZattarRafael Estes são os ativos que mais aparecem nas 3 gestoras que estava olhando, TODAS consagradas a muitos anos no mercado de FIAs

ENGI11
BRML3
BBDC4
HGTX3
B3SA3
NATU3
EQTL3
LREN3
GNDI3
ALPA4
IGTA3
KROT3
CYRE3
BIDI4
CSAN3
CMIG3
LINX3
PETR4
RENT3
RLOG3
ITUB4
BBAS3
ANIM3
SMTO3
ENEV3",1116109126914969600,30,2
67,2019-04-29 21:45:58,Austrux_Investi,Confira: B3SA3 - Balanco anual referente a 2018-12-31 #B3SA3 Veja em: https://t.co/1KdejRPTUY #acoes #bovespa carona tag #PorAmor,1122980368364253184,0,0
68,2019-04-16 11:58:13,Christopherr_BR,@bea_aguillar Gosto muito da B3SA3.,1118121415130136577,2,0
69,2019-05-05 10:05:21,maraja2000,"@InvestidorValor Sapr4
B3sa3
Itsa4
Qual3
Mov3
Goau4
Flry3 
Hypera
Vulc3 
Braskem",1124978381169274880,1,1
70,2019-04-24 13:02:58,TapeReading92,JSLG3 - 15% | RLOG3 - 15% | ALUP11 - 10% | BBSE - 10% | BRKM5 - 10% | GUAR3 - 10% | B3SA3 - 10% | TUPY3 - 10% | SUZB3 - 5% | TPIS3 - 5% | USIM5 - 5% | BRPR3 - 5% | GGBR4 -5% | GOAU4 5% |,1121036811856424960,0,0
71,2019-05-03 09:45:29,leiamoneytimes,Estrangeiros tiram R$ 755 mi da Bovespa até 29 de abril; queda de 9% no volume do mês https://t.co/yHSYrgUbiU #B3SA3 #Ibovespa #B3,1124248604477149184,1,0
72,2019-04-24 00:34:15,_TrendTrading,#B3SA3 segue montando OOCOO. Lembrando que a confirmação do padrão bem como a frustração do mesmo são operáveis. https://t.co/ZCr7yxDsso,1120848391695683585,3,0
73,2019-04-25 09:00:16,EscaladeValores,"IBOV, WINM19, WDOK19, PETR4, VALE3, ELET3, ITUB4 e B3SA3 https://t.co/T7rex7SLg7 https://t.co/txGw37GUzT",1121338123500306432,0,0
74,2019-04-09 22:33:24,sunoresearch,"📉 Maiores baixas do Ibovespa:                       

ELET3 / R$ 33,27 / -3,98%
ELET6 / R$ 35,00 / -3,34%
EGIE3 / R$ 42,88 / -3,21%
B3SA3 / R$ 32,02 / -2,97%
BTOW3 / R$ 38,00 / -2,94%",1115744549983404032,3,0
75,2019-05-02 23:44:47,leiamoneytimes,#B3SA3 Estrangeiros tiram R$ 755 mi da Bovespa até 29 de abril; queda de 9% no volume do mês https://t.co/yHSYrgUbiU,1124097434056044545,3,0
76,2019-04-29 03:35:06,Monkey_Stocks,"Boa noite Macacada. 🐵💥
Mais uma semana com nossa super carteira anti-análise!
💥🐵💥
Seguimos à frente de todas as carteiras semanais.
Essa semana os ativos sorteado foram:
B3SA3 📑
BRKM5… https://t.co/TykeO3sNDp",1122705843747614720,0,0
77,2019-05-07 21:01:51,godoy_saulo,"@InvestidorValor AMZN 
BRKB 
GOOG 
AAPL 
JNJ 
NFLX 
RADL3
B3SA3
ITSA4
MGLU3

Probabilidade de erro de 99,9%",1125868368379166720,0,0
78,2019-04-30 21:42:20,leiamoneytimes,"#B3SA3 Em busca de eficiência, B3 reduz prazo de liquidação de negócios de 3 para 2 dias https://t.co/OUnmpwUP7x",1123341840206503936,6,1
79,2019-04-12 20:21:29,marcio_Ramalhob,"@BruceBarbosa88 Queria comprar um papel diferente e acabei alocando em uma que já tenho, que é a B3SA3",1116798513789190147,0,0
80,2019-04-28 14:45:36,memolitinho,"@luizfalvesjr @mesiqueira Replicavel, porem caro. Os bancos por trás. B3SA3.",1122512192799158273,3,0
81,2019-04-09 23:47:04,CarteiraNews,"📉 DOWN 5 do Ibovespa                     

#ELET3 / R$ 33,27 / -3,98%
#ELET6 / R$ 35,00 / -3,34%
#EGIE3 / R$ 42,88 / -3,21%
#B3SA3 / R$ 32,02 / -2,97%
#BTOW3 / R$ 38,00 / -2,94%

#CarteiraDeSucesso",1115763085460029440,0,0
82,2019-04-09 16:44:24,gaborealoficial,"- Em BOVA11 também foi uma excelente entrada, espero não me desfazer dela tão cedo;
- B3SA3 é a gemêa pobre dela, já que custa 1/3 do preço da irmã rica, mas tá no mesmo passo;
- Rail3 também andou bem nesses 30% de alta desde a entrada, e entrei 3 meses depois;",1115656718002868230,0,0
83,2019-04-25 03:15:21,luizrazia,"Só se for na carteira do Itaú, porque B3SA3 operou em alta bem como SLC3, MGLU3 e VIVT3 ... tá errado a frase. https://t.co/ArBoq46paf",1121251320042749953,0,0
