,date,arroba,text,tweet_id,favorite,retweet
25,2019-05-28 22:03:12,daltozo,"Market Movers by @elevenfinancial
👍
BTOW3 - Queda de juros futuros;
MGLU3 - Juros e acordo com Carrefour;

👎
CSNA3 - Realização de lucros e minério em queda;
CIEL3 - Nova Kodak? https://t.co/vtZrKm1oyb",1133493952626216961,34,3
26,2019-05-29 12:47:25,leiamoneytimes,"#BTOW3 #MGLU3 #VVAR3
Magazine Luiza, B2W ou Via Varejo: Qual e-commerce é o mais popular? https://t.co/IYSWxL08Qx",1133716474491748352,2,0
27,2019-05-28 21:51:02,FortunInvesting,"▶️ Fechamento 28/05 ◀️

Maiores altas 🤑

#BTOW3 +7,19%
#MGLU3 +6,39%
#AZUL4 +4,83%
#GOLL4 +4,24%

Maiores baixas 🥴

#CSNA3 -4,01%
#BRFS3 -3,11%
#CIEL3 -2,62%
#MRFG3 -1,84

📊 $IBOV: +1,61%
💵 #DOLAR: -0,46%

Boa noite a todos!",1133490890121646080,7,1
28,2019-05-30 12:56:02,rafabevilacqua2,"#Mercados hoje:
🇺🇸Resultado da Uber após o fechamento 
🇧🇷Atvos pede recuperação judicial 
🇧🇷MGLU3 x CNTO3 - Netshoes adia decisão de oferta 
🇧🇷Mercado segue otimista com reforma 
🇺🇸PIB 1T +3,1%
🇧🇷PIB 1T -0,2%
🇨🇳Minério de ferro -0,5%",1134081031684968448,11,3
29,2019-05-28 11:40:10,rafabevilacqua2,"#Mercados hoje:
🇨🇳Alibaba quer oferta de US$ 200 bi
🇧🇷MGLU3 e CRFB3 – Anunciaram parceria para venda de eletro
🇧🇷PETR4 – STF suspende a venda da TAG
🇪🇺Base monetária M3 cresce 4,4% em abril
🇺🇸Mercados reabrem após feriado
🇧🇷“Pacto pelo Brasil” Bolsonaro quer acordo entre poderes",1133337162391461888,11,1
30,2019-05-28 21:43:17,FortunInvesting,"@Cruzeirofacts Acompanho pouco mglu3. Já tive ela, porém me desfiz. Mas é uma baita empresa, um dos maiores cases de sucesso na bolsa que já vi..mas no momento está fora do radar, daí prefiro nem opinar nessa hahaha boa sorte! 🤑👍",1133488941376724993,1,0
31,2019-05-28 20:24:25,daltonvieira,"Análise - IBOV, WINM19, WDOM19, PETR4, VALE3, ELET3, LREN3, RENT3, MRFG3, MGLU3, ITUB4, GGBR4 e SULA11. Assista!
https://t.co/YhO0UJYcO1",1133469094227914754,1,0
32,2019-05-28 22:29:08,VitorLudwiig,E eu que sabia que as ações da MGLU3 iriam subir e não tinha dinheiro pra comprar hahahahaha,1133500480200556544,1,0
33,2019-05-28 23:12:59,rafaelpestille,"Ok, errei na venda de #MGLU3 tomei stop.
Trocamos por #BOVA11 só por precaução",1133511516353904645,0,0
34,2019-05-29 22:17:41,leiamoneytimes,#MGLU3 #CNTO3 Exclusivo: Magazine Luiza pode ir ao Cade questionar fusão da Netshoes com Centauro https://t.co/UN7XFT62qL,1133859985354625024,6,0
