,date,arroba,text,tweet_id,favorite,retweet
63,2019-05-02 22:52:02,alfredomartini,$IRBR3 - IRBBRASIL RE (IRBR-NM) - Fato Relevante - 02/05/19 (R) https://t.co/GurUKJF5GZ,1124084160258355202,0,0
64,2019-05-02 19:50:47,topBovespa,Nova carteira do Índice Bovespa tem entrada de ações da Azul (#AZUL4) e do IRB (#IRBR3); Log (#LOGG3) sai https://t.co/nR05YyVn5t,1124038545872756739,2,0
65,2019-05-03 15:44:31,portiz1982,"@Pipors IRBR3 = TÍPICA EMPRESA WARREN BUFFET = GEICO... Se você conhecer a historia do Buffet, então vai entender esse preço da IRB3. abs",1124338960036241409,1,0
66,2019-05-03 09:46:00,leiamoneytimes,IRB divulga projeções para 2019 https://t.co/3F3l5jw1rt #IRBR3 #Empresas,1124248733510770688,2,0
67,2019-05-02 17:31:30,FilipeVillegas,"#IRBR3 - IRB Brasil 🇧🇷 reporta resultado do 1TRI19 hoje após fechamento do mercado.

↗ Esperamos crescimento de +34% do lucro, na comparação anual. (R$ 340 milhões / ROE de 33,7%)

↗ Receita deve crescer +17%.

↗ Prêmio emitido, crescimento de +40,6%, próximo de R$ 2 bilhões.",1124003494409703425,2,0
68,2019-05-02 21:13:06,alfredomartini,$IRBR3 - IRBBRASIL RE (IRBR-NM) - Ata Reuniao do Conselho de Administracao - 26/04/19 https://t.co/mDSNiJ47TV,1124059261250809872,0,0
69,2019-04-23 18:00:32,invistanecton,"IRBR3 - Call Grafista - Rodrigo Barreto, CNPI-T 
 
@RODRIGO74981623 
Sempre antes de investir confira o disclaimer: https://t.co/8Dyh6uAfnW                     

#ibovespa #ações #swingtrade #mercadofinanceiro #Trader #analisegrafica #bolsadevalores #Necton #rodrigobarreto #IRBR3 https://t.co/LnE9SAI3Kb",1120749310512123905,2,1
70,2019-04-27 13:21:58,capmtavares,"@hbredda @InvestidorValor E pra pedir música no Fantástico, long em IRBR3 com short em BBSE3 também há mais de 1 ano. Não preciso de mais nada, só essas 3 boquinhas de jacaré sorrindo pra mim. A música é... aceito sugestões. Abç",1122128756263530498,1,0
71,2019-04-28 18:25:48,WallFigueiredo,"Rastreamento de #ações : 

Volume financeiro &gt;1,5 x MM21 Graf Diário - 26/04/19)
AMZO34
ANIM3
GBIO33
BOEI34
CESP3
HGTX3
CGAS5
CSMG3
DTEX3
FIBR3
THRA11
PORD11
FLRY3
FJTA4
GRND3
HYPE3
MEAL3
IRBR3
IVVB11
SPXI11
RENT3
LCAM3
LREN3
MAGG3
POMO4
BEEF3
MOVI3
TSLA34
UGPA3",1122567607486492673,0,0
72,2019-04-23 11:40:12,daltonvieira,"Prepare-se para o pregão de hoje. Análise - IBOV, WINM19, WDOK19, PETR4, VALE3, ODPV3, CRFB3, PRIO3, CSNA3, CMIG4, IRBR3 e BBAS3. Assista! https://t.co/yPdNlJIEDO",1120653596574527488,1,0
