Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,22.549999237060547,24.200000762939453,22.280000686645508,24.059999465942383,23.28478240966797,104534800
2019-01-03,23.959999084472656,24.81999969482422,23.799999237060547,24.649999618530273,23.85577392578125,95206400
2019-01-04,24.850000381469727,24.940000534057617,24.469999313354492,24.719999313354492,23.92351722717285,72119800
2019-01-07,24.850000381469727,25.920000076293945,24.700000762939453,25.110000610351562,24.300952911376953,121711900
2019-01-08,25.399999618530273,25.420000076293945,24.770000457763672,24.959999084472656,24.15578269958496,68761800
2019-01-09,25.299999237060547,25.5,25.149999618530273,25.479999542236328,24.659029006958008,70177600
2019-01-10,25.260000228881836,25.40999984741211,25.06999969482422,25.260000228881836,24.446117401123047,54763700
2019-01-11,25.149999618530273,25.190000534057617,24.84000015258789,24.989999771118164,24.184818267822266,53980700
2019-01-14,24.81999969482422,25.09000015258789,24.65999984741211,24.850000381469727,24.049327850341797,46577300
2019-01-15,24.829999923706055,25.1200008392334,24.700000762939453,24.829999923706055,24.02997398376465,53731500
2019-01-16,24.799999237060547,24.899999618530273,24.65999984741211,24.81999969482422,24.020294189453125,40425000
2019-01-17,24.75,25.299999237060547,24.68000030517578,25.15999984741211,24.34934425354004,50359400
2019-01-18,25.440000534057617,25.559999465942383,25.280000686645508,25.399999618530273,24.581605911254883,67021300
2019-01-21,25.309999465942383,25.530000686645508,25.100000381469727,25.530000686645508,24.70741844177246,45336500
2019-01-22,25.260000228881836,25.5,25.020000457763672,25.1299991607666,24.32030487060547,61307000
2019-01-23,25.329999923706055,25.540000915527344,25.15999984741211,25.43000030517578,24.610641479492188,52931600
2019-01-24,25.399999618530273,25.540000915527344,25.31999969482422,25.540000915527344,24.71709632873535,40109000
2019-01-28,25.290000915527344,25.530000686645508,24.739999771118164,24.770000457763672,23.971908569335938,65079900
2019-01-29,25.25,25.559999465942383,25.110000610351562,25.3700008392334,24.552574157714844,59419200
2019-01-30,25.809999465942383,25.93000030517578,25.469999313354492,25.6200008392334,24.794519424438477,62607500
2019-01-31,25.8700008392334,25.959999084472656,25.559999465942383,25.579999923706055,24.755807876586914,63253600
2019-02-01,25.5,25.850000381469727,25.3700008392334,25.799999237060547,24.968721389770508,47957400
2019-02-04,25.84000015258789,26.1200008392334,25.600000381469727,26.030000686645508,25.191308975219727,53874900
2019-02-05,25.90999984741211,26.100000381469727,25.809999465942383,26.079999923706055,25.23969841003418,40989100
2019-02-06,25.799999237060547,25.84000015258789,25.31999969482422,25.489999771118164,24.66870880126953,64527000
2019-02-07,25.600000381469727,25.850000381469727,24.65999984741211,25.09000015258789,24.281597137451172,55614100
2019-02-08,24.799999237060547,25.280000686645508,24.729999542236328,25.1299991607666,24.32030487060547,40153900
2019-02-11,25.170000076293945,25.170000076293945,24.540000915527344,24.84000015258789,24.03965187072754,39617300
2019-02-12,25.31999969482422,25.850000381469727,25.229999542236328,25.719999313354492,24.891298294067383,72467200
2019-02-13,26.020000457763672,26.209999084472656,25.850000381469727,26.049999237060547,25.210662841796875,69042200
2019-02-14,26.170000076293945,26.950000762939453,26.0,26.950000762939453,26.081666946411133,81125500
2019-02-15,26.860000610351562,27.020000457763672,26.709999084472656,26.84000015258789,25.975210189819336,63841800
2019-02-18,26.59000015258789,26.790000915527344,26.40999984741211,26.760000228881836,25.89778709411621,43379000
2019-02-19,26.860000610351562,27.399999618530273,26.84000015258789,27.3799991607666,26.49781036376953,58041900
2019-02-20,27.5,27.65999984741211,26.8700008392334,27.040000915527344,26.168766021728516,55114500
2019-02-21,27.18000030517578,27.489999771118164,26.81999969482422,27.399999618530273,26.51716423034668,46559400
2019-02-22,27.549999237060547,27.700000762939453,27.1299991607666,27.1299991607666,26.25586700439453,36602000
2019-02-25,27.0,27.030000686645508,26.6299991607666,26.700000762939453,25.8397216796875,54190800
2019-02-26,26.760000228881836,27.139999389648438,26.56999969482422,26.579999923706055,25.723590850830078,46504200
2019-02-27,26.84000015258789,27.25,26.6299991607666,27.079999923706055,26.207477569580078,49131400
2019-02-28,27.719999313354492,27.75,26.600000381469727,27.059999465942383,26.18812370300293,93065100
2019-03-01,27.139999389648438,27.25,26.6299991607666,26.700000762939453,25.8397216796875,41978700
2019-03-07,26.799999237060547,26.90999984741211,26.489999771118164,26.770000457763672,25.907466888427734,32835300
2019-03-08,26.489999771118164,26.75,26.219999313354492,26.670000076293945,25.810686111450195,49564400
2019-03-11,27.020000457763672,27.780000686645508,27.010000228881836,27.75,26.855892181396484,66742800
2019-03-12,27.790000915527344,27.959999084472656,27.25,27.5,26.613941192626953,64287300
2019-03-13,27.59000015258789,28.1299991607666,27.520000457763672,28.100000381469727,27.19461441040039,61057200
2019-03-14,28.149999618530273,28.200000762939453,27.90999984741211,28.190000534057617,27.281713485717773,42777800
2019-03-15,28.15999984741211,28.389999389648438,28.110000610351562,28.25,27.339778900146484,61041100
2019-03-18,28.350000381469727,28.790000915527344,28.260000228881836,28.739999771118164,27.813993453979492,91920600
2019-03-19,28.850000381469727,29.5,28.600000381469727,29.200000762939453,28.25916862487793,69423600
2019-03-20,29.200000762939453,29.600000381469727,28.899999618530273,28.969999313354492,28.03658103942871,68878000
2019-03-21,28.84000015258789,28.969999313354492,27.920000076293945,28.559999465942383,27.63979148864746,80121300
2019-03-22,27.940000534057617,28.139999389648438,27.0,27.0,26.130054473876953,104731100
2019-03-25,26.829999923706055,27.59000015258789,26.81999969482422,27.34000015258789,26.4591007232666,104772900
2019-03-26,27.739999771118164,28.68000030517578,27.719999313354492,28.6299991607666,27.70753288269043,91549100
2019-03-27,28.209999084472656,28.209999084472656,27.34000015258789,27.34000015258789,26.4591007232666,66415400
2019-03-28,27.25,28.059999465942383,26.950000762939453,28.059999465942383,27.155899047851562,69412700
2019-03-29,28.450000762939453,28.530000686645508,27.739999771118164,28.059999465942383,27.155899047851562,51587400
2019-04-01,28.399999618530273,28.420000076293945,27.8700008392334,28.0,27.097837448120117,42289800
2019-04-02,28.139999389648438,28.299999237060547,27.860000610351562,28.290000915527344,27.37849235534668,38460600
2019-04-03,28.530000686645508,28.559999465942383,27.540000915527344,27.540000915527344,26.652658462524414,55120900
2019-04-04,27.770000457763672,28.469999313354492,27.3700008392334,28.469999313354492,27.552688598632812,52248100
2019-04-05,28.540000915527344,28.889999389648438,28.209999084472656,28.780000686645508,27.852703094482422,54708900
2019-04-08,29.059999465942383,29.389999389648438,28.979999542236328,29.25,28.30755615234375,55270000
2019-04-09,29.030000686645508,29.239999771118164,28.670000076293945,29.15999984741211,28.220462799072266,43863700
2019-04-10,29.549999237060547,29.56999969482422,28.780000686645508,28.780000686645508,27.852703094482422,62005200
2019-04-11,28.700000762939453,28.700000762939453,27.8700008392334,28.0,27.097837448120117,56126400
2019-04-12,26.469999313354492,26.969999313354492,25.56999969482422,25.829999923706055,24.99775505065918,227307600
2019-04-15,26.350000381469727,26.579999923706055,25.549999237060547,25.93000030517578,25.094532012939453,117567200
2019-04-16,25.950000762939453,27.059999465942383,25.6299991607666,26.719999313354492,25.85907554626465,95149300
2019-04-17,27.1200008392334,27.34000015258789,26.219999313354492,26.75,25.888111114501953,103988400
2019-04-18,27.360000610351562,27.889999389648438,27.25,27.600000381469727,26.710723876953125,100942100
2019-04-22,27.690000534057617,27.889999389648438,27.31999969482422,27.440000534057617,26.555877685546875,45321900
2019-04-23,27.719999313354492,28.0,27.68000030517578,27.68000030517578,26.788145065307617,52199500
2019-04-24,27.719999313354492,27.889999389648438,27.209999084472656,27.600000381469727,26.710723876953125,57704700
2019-04-25,27.450000762939453,28.06999969482422,27.43000030517578,27.799999237060547,26.904279708862305,55201700
2019-04-26,27.68000030517578,27.770000457763672,27.059999465942383,27.25,26.390506744384766,52616600
2019-04-29,27.549999237060547,27.6200008392334,27.34000015258789,27.3700008392334,26.506723403930664,27689800
2019-04-30,27.520000457763672,27.65999984741211,26.979999542236328,27.110000610351562,26.254920959472656,39570700
2019-05-02,26.799999237060547,26.81999969482422,26.520000457763672,26.729999542236328,25.88690757751465,37820300
2019-05-03,26.899999618530273,27.06999969482422,26.850000381469727,26.850000381469727,26.003124237060547,33334800
2019-05-06,26.389999389648438,26.770000457763672,26.360000610351562,26.770000457763672,25.925647735595703,31715900
