Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,26.850000381469727,27.90999984741211,26.68000030517578,27.790000915527344,25.767732620239258,24615000
2019-01-03,27.40999984741211,29.1200008392334,27.399999618530273,29.0,26.889680862426758,16070400
2019-01-04,28.68000030517578,29.260000228881836,27.84000015258789,27.950000762939453,25.91609001159668,21778200
2019-01-07,28.149999618530273,28.149999618530273,27.309999465942383,27.799999237060547,25.777006149291992,11521000
2019-01-08,27.959999084472656,28.200000762939453,27.549999237060547,27.8799991607666,25.851181030273438,11364100
2019-01-09,28.0,28.399999618530273,27.709999084472656,28.010000228881836,25.971723556518555,14642600
2019-01-10,28.049999237060547,28.3799991607666,27.799999237060547,28.270000457763672,26.212804794311523,12487800
2019-01-11,28.270000457763672,28.979999542236328,28.239999771118164,28.8700008392334,26.76913833618164,10045500
2019-01-14,28.889999389648438,29.75,28.84000015258789,29.510000228881836,27.362571716308594,15503600
2019-01-15,29.450000762939453,29.639999389648438,28.940000534057617,29.219999313354492,27.093669891357422,9182400
2019-01-16,29.18000030517578,29.950000762939453,28.829999923706055,29.850000381469727,27.677827835083008,8441200
2019-01-17,29.899999618530273,30.040000915527344,29.350000381469727,30.0,27.816911697387695,9664400
2019-01-18,30.0,30.670000076293945,29.799999237060547,30.399999618530273,28.18780517578125,12787300
2019-01-21,30.149999618530273,30.6299991607666,29.760000228881836,30.5,28.28052520751953,8122600
2019-01-22,30.200000762939453,30.549999237060547,29.690000534057617,29.770000457763672,27.60365104675293,7502200
2019-01-23,30.0,31.15999984741211,29.8700008392334,30.719999313354492,28.484516143798828,11914100
2019-01-24,31.079999923706055,31.649999618530273,30.600000381469727,31.649999618530273,29.34684181213379,24250900
2019-01-28,31.399999618530273,32.22999954223633,31.09000015258789,32.22999954223633,29.884634017944336,17955300
2019-01-29,32.47999954223633,32.599998474121094,31.360000610351562,31.549999237060547,29.254117965698242,9766700
2019-01-30,31.899999618530273,31.959999084472656,31.079999923706055,31.469999313354492,29.179941177368164,12215100
2019-01-31,31.610000610351562,31.809999465942383,31.200000762939453,31.469999313354492,29.179941177368164,11547300
2019-02-01,31.25,31.940000534057617,31.25,31.940000534057617,29.615737915039062,12210200
2019-02-04,31.8799991607666,32.33000183105469,31.299999237060547,32.27000045776367,29.921724319458008,7771300
2019-02-05,32.0099983215332,33.11000061035156,32.0099983215332,32.97999954223633,30.58005714416504,9039800
2019-02-06,32.599998474121094,32.599998474121094,31.989999771118164,32.20000076293945,29.8568172454834,18282700
2019-02-07,32.599998474121094,32.650001525878906,30.760000228881836,31.0,28.744142532348633,28929900
2019-02-08,30.799999237060547,31.579999923706055,30.729999542236328,31.329999923706055,29.050128936767578,12762300
2019-02-11,31.030000686645508,31.110000610351562,30.479999542236328,30.780000686645508,28.540149688720703,12484900
2019-02-12,31.040000915527344,31.399999618530273,30.709999084472656,31.1200008392334,28.855411529541016,11821800
2019-02-13,31.350000381469727,31.3700008392334,30.850000381469727,31.040000915527344,28.781230926513672,16503500
2019-02-14,30.850000381469727,32.369998931884766,30.700000762939453,32.36000061035156,30.00517463684082,11092200
2019-02-15,32.06999969482422,32.540000915527344,31.799999237060547,32.31999969482422,29.96808624267578,7538900
2019-02-18,31.899999618530273,32.13999938964844,31.700000762939453,31.969999313354492,29.643552780151367,6567400
2019-02-19,32.15999984741211,32.81999969482422,31.770000457763672,32.79999923706055,30.41316032409668,11619900
2019-02-20,32.66999816894531,33.08000183105469,32.29999923706055,32.54999923706055,30.181346893310547,14169700
2019-02-21,32.560001373291016,32.779998779296875,31.889999389648438,32.349998474121094,29.995899200439453,7767400
2019-02-22,32.900001525878906,33.29999923706055,32.529998779296875,33.189998626708984,30.774778366088867,7952300
2019-02-25,33.31999969482422,33.790000915527344,33.220001220703125,33.45000076293945,31.01585578918457,9620300
2019-02-26,33.470001220703125,33.9900016784668,33.459999084472656,33.849998474121094,31.386749267578125,7178300
2019-02-27,33.709999084472656,33.83000183105469,33.0099983215332,33.33000183105469,30.904592514038086,11279900
2019-02-28,33.43000030517578,33.63999938964844,32.630001068115234,32.790000915527344,30.40388298034668,9913200
2019-03-01,32.65999984741211,32.900001525878906,31.829999923706055,31.8799991607666,29.560102462768555,9624800
2019-03-07,31.530000686645508,31.649999618530273,30.770000457763672,31.09000015258789,28.827592849731445,13858800
2019-03-08,31.049999237060547,31.729999542236328,30.790000915527344,31.610000610351562,29.30975341796875,10682200
2019-03-11,31.850000381469727,32.95000076293945,31.690000534057617,32.900001525878906,30.505878448486328,9781300
2019-03-12,33.04999923706055,33.11000061035156,32.33000183105469,33.04999923706055,30.64496612548828,6270200
2019-03-13,32.95000076293945,33.61000061035156,32.560001373291016,33.279998779296875,30.858224868774414,10129400
2019-03-14,33.119998931884766,33.619998931884766,32.939998626708984,33.18000030517578,30.7655029296875,6096300
2019-03-15,33.29999923706055,34.099998474121094,33.11000061035156,33.869998931884766,31.405290603637695,14062900
2019-03-18,34.0,34.560001373291016,33.97999954223633,34.36000061035156,31.85963249206543,7795600
2019-03-19,34.400001525878906,34.75,33.970001220703125,34.68000030517578,32.156349182128906,5878600
2019-03-20,34.54999923706055,34.900001525878906,33.970001220703125,34.04999923706055,31.572189331054688,8935800
2019-03-21,34.0,34.11000061035156,32.540000915527344,33.470001220703125,31.034400939941406,9576200
2019-03-22,32.59000015258789,33.16999816894531,32.13999938964844,32.54999923706055,30.181346893310547,14533500
2019-03-25,32.29999923706055,32.959999084472656,31.760000228881836,32.47999954223633,30.116443634033203,7586900
2019-03-26,32.79999923706055,33.47999954223633,32.41999816894531,33.29999923706055,30.876771926879883,10312300
2019-03-27,32.459999084472656,32.63999938964844,30.90999984741211,31.270000457763672,29.163476943969727,14184700
2019-03-28,31.110000610351562,32.5,30.690000534057617,32.06999969482422,29.909582138061523,14402400
2019-03-29,32.41999816894531,32.41999816894531,31.610000610351562,32.119998931884766,29.956214904785156,9226800
2019-04-01,32.2400016784668,32.75,32.119998931884766,32.58000183105469,30.385225296020508,6029800
2019-04-02,32.900001525878906,32.900001525878906,32.2599983215332,32.65999984741211,30.459836959838867,5667700
2019-04-03,32.880001068115234,33.0,31.530000686645508,31.559999465942383,29.433937072753906,13167200
2019-04-04,31.860000610351562,32.7400016784668,31.3700008392334,32.7400016784668,30.534454345703125,11244000
2019-04-05,32.779998779296875,33.20000076293945,32.400001525878906,32.900001525878906,30.683671951293945,6474600
2019-04-08,32.88999938964844,33.25,32.619998931884766,33.0,30.776931762695312,4751600
2019-04-09,32.79999923706055,32.880001068115234,31.860000610351562,32.02000045776367,29.862951278686523,8297800
2019-04-10,32.15999984741211,32.38999938964844,31.719999313354492,32.13999938964844,29.97486686706543,6493500
2019-04-11,32.099998474121094,32.2400016784668,31.170000076293945,31.420000076293945,29.303369522094727,7831900
2019-04-12,31.06999969482422,31.739999771118164,30.549999237060547,30.68000030517578,28.613222122192383,7625300
2019-04-15,31.100000381469727,31.200000762939453,30.229999542236328,31.149999618530273,29.05156135559082,8322100
2019-04-16,31.1299991607666,31.940000534057617,31.0,31.450000762939453,29.331350326538086,7908700
2019-04-17,31.65999984741211,31.719999313354492,30.200000762939453,31.100000381469727,29.004928588867188,14623500
2019-04-18,31.299999237060547,32.27000045776367,30.979999542236328,31.950000762939453,29.797666549682617,15751700
2019-04-22,31.799999237060547,32.130001068115234,31.600000381469727,31.950000762939453,29.797666549682617,4021100
2019-04-23,32.220001220703125,32.97999954223633,32.04999923706055,32.84000015258789,30.62771224975586,11503100
2019-04-24,32.790000915527344,33.5,32.5099983215332,33.5,31.243247985839844,19695500
2019-04-25,33.150001525878906,35.060001373291016,33.099998474121094,34.77000045776367,32.427696228027344,10273000
2019-04-26,34.59000015258789,34.59000015258789,33.689998626708984,34.119998931884766,31.82147979736328,6242600
2019-04-29,34.11000061035156,34.54999923706055,33.86000061035156,34.400001525878906,32.082618713378906,5851900
2019-04-30,34.45000076293945,34.79999923706055,34.0,34.45000076293945,32.12925338745117,7909200
2019-05-02,34.25,34.650001525878906,33.75,33.900001525878906,31.616308212280273,5211100
2019-05-03,33.97999954223633,34.34000015258789,33.900001525878906,34.06999969482422,31.77485466003418,5734500
2019-05-06,33.689998626708984,33.779998779296875,33.209999084472656,33.70000076293945,31.429780960083008,4093200
2019-05-07,33.34000015258789,33.70000076293945,32.810001373291016,33.65999984741211,31.392471313476562,8900700
2019-05-08,34.0,34.68000030517578,33.900001525878906,34.349998474121094,32.035987854003906,5809500
2019-05-09,33.95000076293945,34.119998931884766,33.5099983215332,33.900001525878906,31.616308212280273,5229200
2019-05-10,33.9900016784668,34.04999923706055,32.84000015258789,33.29999923706055,31.05672264099121,7906400
2019-05-13,32.56999969482422,32.95000076293945,32.13999938964844,32.34000015258789,30.16139793395996,7316500
2019-05-14,32.40999984741211,33.15999984741211,32.369998931884766,32.599998474121094,30.403879165649414,7520700
2019-05-15,31.809999465942383,32.61000061035156,31.700000762939453,32.5,30.31061553955078,13882000
2019-05-16,32.040000915527344,32.2400016784668,31.59000015258789,31.899999618530273,29.751035690307617,12614400
2019-05-17,31.40999984741211,32.709999084472656,31.260000228881836,31.700000762939453,29.564510345458984,10948700
2019-05-20,31.969999313354492,33.0,31.530000686645508,32.709999084472656,30.506467819213867,8773700
2019-05-21,32.93000030517578,34.65999984741211,32.77000045776367,34.31999969482422,32.00800704956055,13463900
2019-05-22,34.29999923706055,34.70000076293945,33.77000045776367,33.97999954223633,31.690916061401367,7218100
2019-05-23,33.70000076293945,34.45000076293945,33.619998931884766,34.34000015258789,32.02666473388672,8458800
2019-05-24,34.70000076293945,34.70000076293945,33.97999954223633,34.20000076293945,31.89609146118164,7553300
2019-05-27,34.5,35.040000915527344,34.290000915527344,34.709999084472656,32.37173843383789,4962100
2019-05-28,34.880001068115234,36.0099983215332,34.619998931884766,35.7400016784668,33.33235168457031,19684900
2019-05-29,35.599998474121094,36.11000061035156,35.45000076293945,36.11000061035156,33.67742156982422,9505600
2019-05-30,36.060001373291016,36.869998931884766,35.83000183105469,36.70000076293945,34.227684020996094,7286500
