Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,5.638124942779541,5.812187194824219,5.594686985015869,5.812187194824219,5.645669937133789,27017600
2019-01-03,5.780937194824219,5.796562194824219,5.605000019073486,5.75,5.585264205932617,26342400
2019-01-04,5.751562118530273,5.760937213897705,5.573437213897705,5.574999809265137,5.415277481079102,27721600
2019-01-07,5.5625,5.702499866485596,5.539687156677246,5.661561965942383,5.499359607696533,21174400
2019-01-08,5.673437118530273,5.702812194824219,5.59375,5.615937232971191,5.455042362213135,19398400
2019-01-09,5.65625,5.6875,5.554687023162842,5.597187042236328,5.436829090118408,24796800
2019-01-10,5.594061851501465,5.659375190734863,5.556250095367432,5.651562213897705,5.4896464347839355,24432000
2019-01-11,5.65625,5.67312479019165,5.547186851501465,5.550000190734863,5.390994548797607,37481600
2019-01-14,5.55968713760376,5.615312099456787,5.5,5.59375,5.433490753173828,34128000
2019-01-15,5.625,5.653124809265137,5.486875057220459,5.5303120613098145,5.371870040893555,32902400
2019-01-16,5.534375190734863,5.5625,5.411874771118164,5.46875,5.312070846557617,35452800
2019-01-17,5.439062118530273,5.506875038146973,5.398437023162842,5.452499866485596,5.2962870597839355,28726400
2019-01-18,5.484375,5.526562213897705,5.421875,5.443749904632568,5.287787914276123,22496000
2019-01-21,5.437187194824219,5.444375038146973,5.21875,5.21875,5.0692338943481445,40012800
2019-01-22,5.0984368324279785,5.21718692779541,5.0203118324279785,5.064062118530273,4.918978214263916,65046400
2019-01-23,5.124687194824219,5.317500114440918,5.0878119468688965,5.300000190734863,5.148156642913818,38249600
2019-01-24,5.328750133514404,5.353125095367432,5.1609368324279785,5.233749866485596,5.083804130554199,36246400
2019-01-28,5.187187194824219,5.265625,5.125311851501465,5.230625152587891,5.0807695388793945,25052800
2019-01-29,5.253125190734863,5.615624904632568,5.250311851501465,5.565625190734863,5.406171798706055,51174400
2019-01-30,5.625,5.6875,5.410312175750732,5.5046868324279785,5.346978664398193,43971200
2019-01-31,5.546875,5.655624866485596,5.427499771118164,5.5959367752075195,5.435615062713623,30585600
2019-02-01,5.59375,5.639999866485596,5.503749847412109,5.587500095367432,5.427420139312744,20665600
2019-02-04,5.546875,5.5671868324279785,5.453436851501465,5.5334367752075195,5.374905586242676,17363200
2019-02-05,5.5278120040893555,5.542500019073486,5.462500095367432,5.484375,5.327249526977539,14454400
2019-02-06,5.452499866485596,5.453125,5.265625,5.303124904632568,5.151191711425781,25846400
2019-02-07,5.331562042236328,5.481249809265137,5.212500095367432,5.212500095367432,5.063163757324219,37664000
2019-02-08,5.25,5.3125,5.142499923706055,5.3125,5.160298824310303,22025600
2019-02-11,5.31125020980835,5.311874866485596,5.140936851501465,5.166562080383301,5.0185418128967285,21715200
2019-02-12,5.219061851501465,5.255937099456787,5.103125095367432,5.150000095367432,5.0024542808532715,32627200
2019-02-13,5.1740617752075195,5.1875,4.944062232971191,5.040625095367432,4.896212577819824,38464000
2019-02-14,5.078125,5.343437194824219,5.000625133514404,5.334062099456787,5.1812424659729,33744000
2019-02-15,5.296875,5.312187194824219,5.1240620613098145,5.1240620613098145,4.977259159088135,31440000
2019-02-18,5.121250152587891,5.26687479019165,5.078125,5.26687479019165,5.11598014831543,14982400
2019-02-19,5.25,5.374374866485596,5.237812042236328,5.301875114440918,5.149977684020996,30272000
2019-02-20,5.371250152587891,5.371250152587891,5.070312023162842,5.078125,4.932638168334961,48358400
2019-02-21,5.129062175750732,5.140625,4.9865617752075195,5.034375190734863,4.89014196395874,40636800
2019-02-22,5.312811851501465,5.661250114440918,5.185311794281006,5.559374809265137,5.400099754333496,122038400
2019-02-25,5.586249828338623,5.621874809265137,5.428124904632568,5.428124904632568,5.272610187530518,41360000
2019-02-26,5.406561851501465,5.620936870574951,5.349999904632568,5.578125,5.418313503265381,33779200
2019-02-27,5.578125,5.611875057220459,5.4628119468688965,5.5,5.342426776885986,25504000
2019-02-28,5.496874809265137,5.530624866485596,5.3146867752075195,5.42062520980835,5.265326023101807,32044800
2019-03-01,5.4653120040893555,5.59375,5.412812232971191,5.475625038146973,5.318748950958252,28412800
2019-03-07,5.359062194824219,5.562187194824219,5.328125,5.5359368324279785,5.377333164215088,39683200
2019-03-08,5.496874809265137,5.730625152587891,5.431250095367432,5.650625228881836,5.488736152648926,54208000
2019-03-11,5.648437023162842,5.744999885559082,5.570312023162842,5.7053117752075195,5.541856288909912,39078400
2019-03-12,5.65625,5.672186851501465,5.560625076293945,5.589062213897705,5.4289374351501465,22624000
2019-03-13,5.570312023162842,5.6115617752075195,5.487500190734863,5.539999961853027,5.381280422210693,22969600
2019-03-14,5.52968692779541,5.5803117752075195,5.4865617752075195,5.515625,5.357603549957275,13638400
2019-03-15,5.5625,5.578125,5.484686851501465,5.537187099456787,5.3785481452941895,25369600
2019-03-18,5.53125,5.67062520980835,5.5046868324279785,5.638124942779541,5.4765944480896,43244800
2019-03-19,5.617187023162842,5.712186813354492,5.6034369468688965,5.646874904632568,5.485092639923096,21654400
2019-03-20,5.647187232971191,5.696875095367432,5.598750114440918,5.675937175750732,5.513322830200195,23216000
2019-03-21,5.642187118530273,5.695312023162842,5.59375,5.695312023162842,5.532142639160156,31497600
2019-03-22,5.621874809265137,5.6840620040893555,5.397500038146973,5.415625095367432,5.260468482971191,44316800
2019-03-25,5.429687023162842,5.512499809265137,5.3303117752075195,5.409687042236328,5.254701614379883,33091200
2019-03-26,5.465624809265137,5.518436908721924,5.430624961853027,5.518436908721924,5.360335350036621,24489600
2019-03-27,5.46875,5.46875,5.198750019073486,5.25,5.099588394165039,51513600
2019-03-28,5.281561851501465,5.388750076293945,5.161561965942383,5.337186813354492,5.1842780113220215,44809600
2019-03-29,5.381249904632568,5.43593692779541,5.34375,5.401562213897705,5.246809482574463,22960000
2019-04-01,5.4365620613098145,5.460625171661377,5.352811813354492,5.352811813354492,5.199455261230469,16227200
2019-04-02,5.3896870613098145,5.3896870613098145,5.171875,5.1921868324279785,5.043431758880615,35606400
2019-04-03,5.24843692779541,5.398749828338623,5.2128119468688965,5.2834367752075195,5.132068157196045,40563200
2019-04-04,5.3125,5.354687213897705,5.235311985015869,5.28125,5.129943370819092,22780800
2019-04-05,5.284999847412109,5.335000038146973,5.236249923706055,5.312187194824219,5.159994602203369,23593600
2019-04-08,5.303124904632568,5.318749904632568,5.159687042236328,5.210625171661377,5.061342239379883,77120000
2019-04-09,5.1921868324279785,5.261250019073486,5.109375,5.1971869468688965,5.0482892990112305,33910400
2019-04-10,5.21875,5.271874904632568,5.172500133514404,5.271874904632568,5.1208367347717285,20364800
2019-04-11,5.262499809265137,5.262499809265137,5.125,5.1875,5.03887939453125,20828800
2019-04-12,5.127500057220459,5.270625114440918,5.071875095367432,5.150937080383301,5.003364086151123,26668800
2019-04-15,5.1875,5.215000152587891,5.074999809265137,5.109375,4.9629926681518555,41980800
2019-04-16,5.099999904632568,5.1790618896484375,5.050000190734863,5.084374904632568,4.9499192237854,23929600
2019-04-17,5.111249923706055,5.148125171661377,4.953750133514404,4.994375228881836,4.86229944229126,39385600
2019-04-18,5.024374961853027,5.352187156677246,5.010937213897705,5.337500095367432,5.19635009765625,44016000
2019-04-22,5.30968713760376,5.316874980926514,5.190937042236328,5.224999904632568,5.086824893951416,13920000
2019-04-23,5.250311851501465,5.357500076293945,5.25,5.34375,5.20243501663208,16678400
2019-04-24,5.333436965942383,5.405624866485596,5.265625,5.38937520980835,5.246853351593018,26000000
2019-04-25,5.344375133514404,5.46875,5.314374923706055,5.46875,5.324129104614258,24780800
2019-04-26,5.5,5.62343692779541,5.479374885559082,5.59218692779541,5.444302082061768,37011200
2019-04-29,5.59375,5.625,5.539999961853027,5.578436851501465,5.430915355682373,16448000
2019-04-30,5.737500190734863,5.976874828338623,5.71875,5.976874828338623,5.818817138671875,68633600
2019-05-02,5.899062156677246,6.017187118530273,5.871874809265137,5.960625171661377,5.8029961585998535,43356800
2019-05-03,5.96875,6.21875,5.96875,6.132812023162842,5.970630168914795,38476800
2019-05-06,6.09375,6.28000020980835,6.063436985015869,6.256562232971191,6.091108322143555,49232000
2019-05-07,6.296875,6.3221869468688965,5.977499961853027,6.0046868324279785,5.845892906188965,54857600
2019-05-08,6.003125190734863,6.109375,6.003125190734863,6.046875,5.886966228485107,29065600
2019-05-09,6.026875019073486,6.026875019073486,5.809374809265137,5.809374809265137,5.6557464599609375,34588800
2019-05-10,5.844686985015869,5.897500038146973,5.658124923706055,5.828125,5.674001216888428,28297600
2019-05-13,5.765625,5.789062023162842,5.625,5.625625133514404,5.476855754852295,29926400
2019-05-14,5.719061851501465,5.78125,5.5625,5.570312023162842,5.4230055809021,32684800
2019-05-15,5.507500171661377,5.507500171661377,5.365624904632568,5.40625,5.26328182220459,47628800
2019-05-16,5.381249904632568,5.400625228881836,5.211562156677246,5.21875,5.080740451812744,56912000
2019-05-17,5.1584367752075195,5.400625228881836,5.1584367752075195,5.275625228881836,5.136110782623291,33945600
2019-05-20,5.311874866485596,5.474999904632568,5.287812232971191,5.40625,5.26328182220459,32944000
2019-05-21,5.496250152587891,5.677812099456787,5.487812042236328,5.60656213760376,5.458297252655029,37299200
2019-05-22,5.65625,5.755937099456787,5.5625,5.632812023162842,5.483852386474609,35641600
2019-05-23,5.553124904632568,5.696561813354492,5.472499847412109,5.63906192779541,5.4899373054504395,33337600
2019-05-24,5.702812194824219,5.735000133514404,5.5,5.526562213897705,5.3804121017456055,25910400
2019-05-27,5.65625,5.6875,5.5625,5.5625,5.415399551391602,15702400
2019-05-28,5.634375095367432,5.90625,5.629062175750732,5.90625,5.750059604644775,66128000
2019-05-29,5.946875095367432,6.106249809265137,5.847187042236328,5.914687156677246,5.758273601531982,45321600
2019-05-30,5.9375,6.074999809265137,5.925624847412109,6.0278120040893555,5.868406295776367,28982400
