Date,Open,High,Low,Close,Adj Close,Volume
2019-05-14,30.36332130432129,30.760690689086914,30.110729217529297,30.33867835998535,28.826221466064453,3363544
2019-05-15,30.119970321655273,30.341758728027344,29.756486892700195,29.879701614379883,28.390127182006836,3394709
2019-05-16,29.879701614379883,30.329437255859375,29.420724868774414,29.808853149414062,28.32280921936035,4796483
2019-05-17,29.808853149414062,30.748369216918945,29.784210205078125,30.649797439575195,29.121829986572266,3397955
2019-05-20,30.662118911743164,32.16226577758789,30.526580810546875,32.10065841674805,30.500362396240234,3729408
2019-05-21,31.573911666870117,32.18074417114258,31.345962524414062,32.005165100097656,30.409629821777344,5599630
2019-05-22,32.005165100097656,32.159183502197266,31.207345962524414,31.795698165893555,30.21060562133789,2782122
2019-05-23,31.63243865966797,31.946636199951172,31.333641052246094,31.666322708129883,30.087678909301758,1904634
2019-05-24,31.727930068969727,31.795698165893555,30.341758728027344,30.773012161254883,29.238901138305664,5513602
2019-05-27,31.028684616088867,31.191944122314453,30.575868606567383,30.575868606567383,29.051586151123047,2395157
2019-05-28,30.773012161254883,31.543106079101562,30.696001052856445,31.447616577148438,29.87987518310547,8152236
2019-05-29,31.265872955322266,31.721769332885742,31.111854553222656,31.700206756591797,30.119874954223633,3188241
2019-05-30,31.727930068969727,32.128379821777344,31.432214736938477,32.128379821777344,30.526700973510742,2897043
